topID,subtopID,conID,passID,passOrder,passTitle,passText
1,103,3,103301,01,pTitle0103301,"A cornea transplant is a surgical procedure to replace part of your cornea with tissue from a donor. The procedure is also called a keratoplasty. The cornea is the transparent, dome-shaped surface of your eye. The cornea accounts for a large part of your eye's focusing power with multiple layers of tissue. In fact, the cornea has three different layers. The outermost layer is called the epithelium. The innermost layer is the endothelium. Sitting between the epithelium and the endothelium is the stroma. Interestingly, these layers have no blood vessels, so the cornea is nourished by absorbing oxygen from tears. A transplant doesn’t always involve all the layers. The procedure that transplants all the layers of the cornea is called a penetrating cornea transplant. The procedure that replaces only some of the layers of cornea is called lamellar cornea transplant. Both penetrating and lamellar transplants can restore vision, reduce pain and improve the appearance of a damaged cornea. Most corneas used in transplants come from deceased donors. There are more people requesting that their corneas be available for donation after they die, relative to other organs such as livers or kidneys. Hence, people needing cornea transplants generally will not endure long waits."
1,103,3,103302,02,pTitle0103302,"The cornea, which is the transparent, dome-shaped surface of the eye, plays an important role in
the focusing function of the eyes. The cornea has multiple layers of tissues. From the outermost
to the innermost layer, the three major layers of the cornea are the epithelium, stroma and
endothelium. None of the three layers of the cornea have blood vessels, so instead of getting
oxygen and other nutrients from the blood, the cornea is nourished from tears. Given that the
cornea is vital for vision, people whose cornea is damaged usually need to have a cornea
transplant. Vision can be restored through this surgery, and the appearance of a defective cornea
can also be repaired through a cornea transplant. Furthermore, a transplant can also reduce the
pain from the defective cornea. Patients do not have to transplant all the layers of a cornea in
surgery, which is called a penetrating cornea transplant. Instead, they can have only some of the
layers of cornea transplanted, which is called a lamellar cornea transplant. Cornea transplants are
more common than kidney or liver transplants because there are many donated corneas from
people who have died. As a result, people who are in need of corneas generally can receive
timely transplants."
1,103,3,103303,03,pTitle0103303,"The cornea is an organ that is located at the outer surface of the eye. There are multiple layers of
tissues in the cornea, which together form the clear and dome-shaped surface. In the cornea, the
endothelium is the innermost layer; the stroma is the middle layer; and the epithelium is the
outermost layer. All three layers contribute to the focusing power of the eyes. As a result, people
who have damaged corneas may have impaired vision, and can also experience pain. To restore
vision, reduce pain in the eyes, and improve the appearance of a diseased cornea, people often
choose to receive cornea transplants. The surgery used in cornea transplants is called
keratoplasty. In this surgery, depending on the conditions of the defective cornea, people can
have a transplant that involves all of the layers of the cornea, which is called a penetrating cornea
transplant, or only some of the layers, which is called a lamellar cornea transplant. In contrast to
kidney or liver transplants, there are more people deciding to donate their corneas for transplants
after they have died. This saves waiting time for the patients who are in need of corneas. Another
interesting fact about the cornea is that it has no blood vessels. Therefore, the cornea receives
nutrition by absorbing oxygen from tears rather than through the bloodstream."
1,103,3,103304,04,pTitle0103304,"People who have lost or damaged their corneas may need a cornea transplant. Many people have
decided to donate their corneas after they are dead, so generally there is no need for patients who
plan to receive cornea transplants to wait for a long time. It is especially different from liver or
kidney transplantation in which patients who need transplants often endure long waits. The
cornea is a transparent and multi-layer surface of the eye. The surgery in which the cornea is
transplanted is called a keratoplasty. The keratoplasty surgery can be used to replace all or only
some of the layers of a patient’s cornea with a donor’s tissue. In other words, patients don’t
always require a transplant of all the layers of cornea in the surgery. Transplanting all the layers
of the cornea is called a penetrating cornea transplant. Replacing only some of the layers of
cornea is called a lamellar cornea transplant. In the lamellar cornea transplant, only some of the
layers, such as epithelium, stroma or endothelium, need to be transplanted. These different layers
of cornea tissue are responsible for most of the focusing function of vision. Having a cornea
transplant can help restore vision, eliminate pain and even improve how a diseased cornea looks.
Interestingly, there are no blood vessels in the cornea. As a result, the cornea obtains nutrition by
absorbing oxygen from tears."
1,103,3,103305,05,pTitle0103305,"Different from other kinds of organ transplants, such as kidney or liver transplantations, people
who are in need of corneas generally do not need to wait for a long time to receive the donated
corneas. This is because there are many people planning to donate their corneas after death. The
cornea is a transparent and dome-shaped surface of the eye. With its multiple layers of tissue, the
cornea is responsible for the majority of the focusing power of the eyes. The cells of the cornea
absorb oxygen and nutrition from tears since there are no blood vessels in the cornea. The
surgery used in cornea transplants is called a keratoplasty. Depending on the number of layers of
the cornea being transplanted, there are different kinds of cornea transplants. A penetrating
cornea transplant is to replace all the layers of the cornea with a donor’s tissue. A lamellar cornea
transplant is to replace only one or some of the layers. The three different layers include the
epithelium, stroma and endothelium that are located in the outermost, middle and innermost
layers of the cornea, respectively. This surgical procedure has many advantages, including
restoring vision, reducing pain and improving the appearance of a damaged cornea."
1,103,3,103306,06,pTitle0103306,"Focusing is fundamental to vision. Therefore, losing the focusing power of the eyes will result in
the impairment of visual acuity. The cornea accounts for the major focusing power of the eyes
with its multiple layers of tissue. Because the cornea does not have any blood vessels, it must be
nourished by absorbing oxygen from tears in the eyes. Although the cornea looks transparent, it
contains at least three different layers of tissue. The outermost layer is called endothelium; the
innermost layer is called epithelium; and the one that is in between is called the stroma.
Together, they form the thin, dome-shaped surface of the eye. If all the layers get diseased, the
patients may need a penetrating cornea transplant. If only one or some of the layers need to be
replaced, the patient might need a lamellar cornea transplant. The surgical procedure used in both
penetrating cornea transplants and lamellar cornea transplants is called keratoplasty. Having a
cornea transplant can eliminate pain and restore vision. Keratoplasty can also be used for the
reconstruction of the appearance of a diseased cornea. It is more common to donate corneas after
death compared to other organs, such as the liver or kidney. Therefore, unlike patients who are
waiting for kidney or liver transplants, patients who need to corneas usually do not have to wait
for too long."
1,103,3,103307,07,pTitle0103307,"The cornea accounts for a large part of your eye's focusing power with multiple layers of tissue.
Focusing is fundamental to vision, so losing the focusing power of the eyes will result in the
impairment of visual acuity. Although the cornea looks transparent, it contains at least three
different layers of tissue. The outermost layer is called the epithelium, and the innermost layer is
the endothelium. Sitting between the epithelium and the endothelium is the stroma. Together,
they form the thin, dome-shaped surface of the eye. A cornea transplant is a surgical procedure to
replace part of your cornea with tissue from a donor. The procedure is also called a keratoplasty.
The procedure that transplants all the layers of the cornea is called a penetrating cornea
transplant. The procedure that replaces only some of the layers of cornea is called lamellar
cornea transplant. Both penetrating and lamellar transplants can restore vision, reduce pain and
improve the appearance of a damaged cornea. Keratoplasty can also be used for the
reconstruction of the appearance of a diseased cornea. people needing cornea transplants
generally will not endure long waits. Most corneas used in transplants come from deceased
donors. Synthetic cornea has also been recently developed as a substitute to use in a transplant."
1,103,3,103308,08,pTitle0103308,"A cornea transplant is a surgical procedure to replace part of your cornea with tissue from a
donor. The procedure is also called a keratoplasty. The cornea, which is the transparent, dome-
shaped surface of the eye, plays an important role in the focusing function of the eyes. The
cornea has multiple layers of tissues. From the outermost to the innermost layer, the three major
layers of the cornea are the epithelium, stroma and endothelium. None of the three layers of the
cornea have blood vessels. Instead of getting oxygen and other nutrients from the blood, the
cornea is nourished from tears. The procedure that transplants all the layers of the cornea is
called a penetrating cornea transplant. The procedure that replaces only some of the layers of
cornea is called lamellar cornea transplant. Keratoplasty can also be used for the reconstruction
of the appearance of a diseased cornea. Cornea transplants are more common than kidney or liver
transplants because there are many donated corneas from people who have died. As a result,
people who are in need of corneas generally can receive timely transplants. The cornea accounts
for a large part of your eye's focusing power with multiple layers of tissue. Focusing is
fundamental to vision, so losing the focusing power of the eyes will result in the impairment of
visual acuity."
1,103,3,103309,09,pTitle0103309,"To restore vision and improve the appearance of a diseased cornea, people often choose to
receive cornea transplants. The cornea accounts for a large part of your eye's focusing power.
Focusing is fundamental to vision, so losing the focusing power of the eyes will result in the
impairment of visual acuity. A cornea transplant is a surgical procedure to replace part of your
cornea with tissue from a donor. The cornea is an organ that is located at the outer surface of the
eye. It plays an important role in the focusing function of the eyes and has multiple layers of
tissues. In the cornea, the endothelium is the innermost layer; the stroma is the middle layer; and
the epithelium is the outermost layer. An interesting fact about the cornea is that it has no blood
vessels. Therefore, the cornea receives nutrition by absorbing oxygen from tears rather than
through the bloodstream. The surgery used in cornea transplants is called keratoplasty. The
procedure that transplants all the layers of the cornea is called a penetrating cornea transplant.
The procedure that replaces only some of the layers of cornea is called lamellar cornea
transplant. Cornea transplants are more common than kidney or liver transplants because there
are many donated corneas from people who have died. Many scientists have also put their efforts
in developing an artificial cornea for patients waiting for a donation."
1,103,3,103310,10,pTitle0103310,"The cornea is a transparent and multi-layer surface of the eye. People who have lost or damaged
their corneas may need a cornea transplant. The surgery in which the cornea is transplanted is
called a keratoplasty. This procedure can achieve several goals, such as to restore vision, reduce
pain in the eyes, and improve the appearance of a diseased cornea. The keratoplasty surgery can
be used to replace all or only some of the layers of a patient’s cornea with a donor’s tissue. In
other words, patients don’t always require a transplant of all the layers of cornea in the surgery.
In the cornea, the endothelium is the innermost layer; the stroma is the middle layer; and the
epithelium is the outermost layer. None of the three layers of the cornea have blood vessels.
Instead of getting oxygen and other nutrients from the blood, the cornea is nourished from tears.
The cornea accounts for a large part of your eye's focusing power. Focusing is fundamental to
vision, so losing the focusing power of the eyes will result in the impairment of visual acuity.
Many people have decided to donate their corneas after they are dead, so generally there is no
need for patients who plan to receive cornea transplants to wait for a long time. It is especially
different from liver or kidney transplantation in which patients who need transplants often
endure long waits."
1,103,3,103311,11,pTitle0103311,"Although the cornea looks transparent, it contains at least three different layers of tissue. The
endothelium is the innermost layer; the stroma is the middle layer; and the epithelium is the
outermost layer. None of the three layers of the cornea have blood vessels. Instead of getting
oxygen and other nutrients from the blood, the cornea is nourished from tears. Together, they
form the thin, dome-shaped surface of the eye. Focusing is fundamental to vision. Therefore,
losing the focusing power of the eyes will result in the impairment of visual acuity. People who
have lost or damaged their corneas may need a cornea transplant, which is also called a
keratoplasty. If all the layers get diseased, the patients may need a penetrating cornea transplant.
If only one or some of the layers need to be replaced, the patient might need a lamellar cornea
transplant. This was once a technically difficult procedure has now become routine. Keratoplasty
can achieve several goals, such as to restore vision and reduce pain in the eyes. It can also be
used for the reconstruction of the appearance of a diseased cornea. It is more common to donate
corneas after death compared to other organs, such as the liver or kidney. Therefore, unlike
patients who are waiting for kidney or liver transplants, patients who need to corneas usually do
not have to wait for too long."
1,104,1,104101,01,pTitle0104101,"A cancer in the liver can be primary or secondary. A primary liver cancer is a cancer that starts in
the liver, while a secondary cancer is spread to the liver from other sites. Doctors make
the diagnosis with a combination of imaging test and biopsy, where they use a needle to remove
some liver tissues. They may also detect specific markers in the bloodstream. The liver has many
important functions to sustain life, such as breaking down and storing nutrients absorbed from
the intestine. Since tumors can impair normal liver functions, they must be destroyed or removed
before cancerous cells affect nearby lymph nodes and blood vessels. Some liver cancers are
potentially resectable. Usually, resectable cancer is found in early stage and the rest of the liver is
healthy. Liver transplant may also be recommended if the tumor is hard to remove. However,
candidates for liver transplant might have to wait a long time for a liver to become available.
When the cancers are widespread, they cannot be treated with surgery. These more advanced
cases are unresectable and require alternative treatments. Patients may receive drug therapy to
keep the cancer under control, such as immunotherapy and chemotherapy. These therapies may
not cure the patient completely, and they often have significant side effects."
1,104,1,104102,02,pTitle0104102,"The liver is the largest internal organ in the body, connected to the abdominal wall with several
ligaments. It is located under the right ribs just beneath the diaphragm, and it has two main lobes
subdivided into smaller segments. A unique physiological feature of the liver is its dual blood
supply by both the hepatic artery and portal vein. The majority of the blood comes from the
portal vein, which branches off into capillaries. The liver is mainly composed of cells called
hepatocytes. It also has other types of cells, including cells that line its blood vessels and bile
ducts. The bile ducts carry bile from the liver to the gallbladder or directly to the intestines. Bile
is particularly important for fat absorption. The liver provides many important functions to
sustain life. It breaks down and stores many of the nutrients absorbed from the intestine that the
body needs to function. Some nutrients must be metabolized in the liver before they can be used
for energy or to build and repair body tissues. It also breaks down alcohol, drugs, and toxic
wastes in the blood, which are then eliminated through urine and stool. Lastly, the liver makes
most of the clotting factors that prevents over-bleeding from a cut or injury. Therefore, failure to
process and eliminate these substances can harm the body."
1,104,1,104103,03,pTitle0104103,"Patients with liver cancer often has cirrhosis. Cirrhosis is a condition caused by chronic damage
to the liver, most commonly due to excessive alcohol consumption or viral infection. Subsequent
repair can lead to scarring and abnormal tissues, which leads to dysfunction. Before treating the
cancer, doctors need to understand how well the liver is working. The Child-Pugh score
measures liver function in people with cirrhosis. This system looks at 5 factors, 3 of which are
results collected from blood tests. The first factor is blood levels of bilirubin. Bilirubin is broken
down from red blood cells, and it is the substance that can cause jaundice, or yellowing of the
skin and eyes. The second factor is blood levels of albumin, which is a major protein normally
produced inside the liver. The third factor is prothrombin time, which measures how effectively
the liver is making blood clotting factors. The fourth factor is whether there is fluid accumulation
in the abdomen. The fifth factor is whether the liver disease is affecting brain function. Based on
these factors, three classes of liver function can be categorized. If all these factors are normal,
then liver function is labeled class A. Mild abnormalities are class B, and severe abnormalities
are class C. People with liver cancer and class C cirrhosis are often too sick for major cancer
treatments."
1,104,1,104104,04,pTitle0104104,"Many liver cancers could be prevented by reducing exposure to known risk factors for this
disease. Worldwide, the most significant risk factor for liver cancer is chronic infection with
hepatitis B virus (HBV) and hepatitis C virus (HCV). These viruses can spread from person to
person through sharing contaminated needles, such as in drug use. They can also spread through
unprotected sex and through childbirth. Some liver cancers may be avoided by not sharing
needles and by using safer sex practices. An example of safe sex is to always use condoms. The
US Centers for Disease Control and Prevention (CDC) recommends that all children get the
HBV vaccine. HBV vaccine can help to reduce the risk of hepatitis and liver cancer.
Unfortunately, there is no vaccine for HCV. Preventing HCV infection, as well as HBV infection
in people who have not been immunized, is based on understanding how these infections occur.
Blood transfusions were once a major source of hepatitis infection as well. Nowadays, blood
banks in the United States test donated blood to look for these viruses. As a result, the risk of
getting a hepatitis infection from a blood transfusion is extremely low. People at high risk for
HBV or HCV should be tested for these infections so they can be watched for liver disease and
treated if needed."
1,104,1,104105,05,pTitle0104105,"Not all abnormal growth in the liver indicates cancer. In fact, sometimes these abnormal growths
are merely benign tumors that show up as incidental findings. While they can grow large enough
to cause problems, they do not typically infiltrate into nearby tissues or affect distant body parts
like malignant cancers do. People across age groups can present with benign tumors, but young
women in particular are more susceptible. The most common type of benign liver tumor is called
hemangioma, originating in blood vessels. Most hemangiomas tend to be asymptomatic, but
some may bleed and need to be addressed by surgeons. Hepatic adenoma is another kind of
benign tumor derived from hepatocytes, the main type of liver cell. Most incidents of hepatic
adenoma are asymptomatic as well, but some eventually cause pain in the abdomen. There is
also a slight risk that the tumor could rupture and lead to severe bleeding, and rarely it could
even progress into actual cancer. Thus, experts generally advise getting rid of the tumor if
possible. Taking certain drugs may increase the risk of growing these tumors. Women have a
higher likelihood of growing one of these tumors if they take birth control pills, although this is
rare. Men who use anabolic steroids may also develop these tumors. Adenomas may shrink when
these drugs are discontinued."
1,104,1,104106,06,pTitle0104106,"A large observational study shows eating more whole-grain foods may be linked to a lower risk
of getting liver cancer. The researchers, from the US and China, looked at health records of
125,455 people from the Nurses’ Health Study and the Health Professionals Follow-up Study. As
part of these studies, participants filled out questionnaires every 4 years about their diets. After a
follow-up period of about 24 years, 141 participants had been diagnosed with hepatocellular
carcinoma (HCC), the most common type of liver cancer in adults. Eating more whole grains
was linked with a lower risk of HCC. The researchers also found that eating more bran and
cereal fiber was possibly linked with lower HCC risk, although they didn’t find a link with fruit
or vegetable fiber. This was an observational study, meaning it found a link between two things –
eating more whole grains and having a lower risk of liver cancer – but it didn’t prove that one
definitely caused the other. However, the American Cancer Society already recommends
choosing whole grains instead of refined grain products as part of a healthy diet to reduce cancer
risk, heart disease, and diabetes. People can also add whole grains to your diet by choosing
quinoa or bulgur instead of regular couscous. Add barley or bulgur to soups, and eat popcorn
without added salt and butter for a good whole-grain snack."
1,104,1,104107,07,pTitle0104107,"Although several risk factors for liver cancer have been discovered, their exact mechanism to
make normal liver cells cancerous is only partially understood. Some of these risk factors affect
the DNA of cells in the liver, which can result in abnormal cell growth. DNA is the chemical in
every individual cell that carries the genes controlling cell function. Genes that help cells to
proliferate and stay alive are called oncogenes. Genes that keep cell division under control, repair
mistakes in DNA, or cause cells to die properly are called tumor suppressor genes. Certain
chemicals that cause liver cancer, such as aflatoxins, are known to damage the DNA in liver
cells. For instance, studies have shown that aflatoxins can damage the TP53 tumor suppressor
gene. This gene normally prevents cells from growing excessively. Damage to the TP53 gene
thereby leads to increased abnormal cells and formation of cancers. Hepatitis viruses can also
change DNA when they infect liver cells. In some patients, the virus's DNA can insert itself into
a liver cell's DNA, where it may turn on the cell's oncogenes. Liver cancer clearly has many
different causes. There is undoubtedly a wide array of genes involved in its progression. A more
complete understanding of how liver cancers emerge will help physicians innovate ways to better
prevent and treat them."
1,104,1,104108,08,pTitle0104108,"Liver cancer is the fastest growing cause of cancer death in the United States. The increase is
mainly among adults who have less education, especially men, according to a new study by the
American Cancer Society (ACS). The surveillance research at the ACS reported that the risk of
dying from liver cancer is about twice as likely for those without a college degree compared to
those with one. The research team reviewed the patients' education level and whether they had an
HCV infection. Researchers analyzed data from the National Center for Health Statistics. They
looked at liver cancer death rates in people ages 25 to 74 from 2000 to 2015. During the 15 years
studied, death rates from liver cancer increased 48.6% in men and 34.7% in women. In men, the
increase was only among those who did not have a college degree. In women, deaths increased
across all education levels. However, the rates were generally steeper for those lacking a college
degree. The authors said this information underscores the need for targeted efforts in high-risk
populations. Some goals are to reduce obesity, alcohol consumption, type 2 diabetes, and
improve hepatitis C testing and treatment. Previous studies have shown that death rates were
higher in areas where most people have limited resources. This study is the first to use an
individual’s education level to understand recent trends in liver cancer death rates."
1,104,1,104109,09,pTitle0104109,"Some of the most common symptoms of liver cancer are unintended weight loss, decreased
appetite, and nausea or vomiting. An affected person might also present with an enlarged liver,
felt as fullness underneath the ribs on the right side. There may be swelling or fluid accumulated
in the abdomen as well. Other symptoms can include fever, enlarged veins on the belly that are
noticeable through the skin, and abnormal bruising or bleeding. Certain liver tumors produce
hormones affecting organs other than the liver. These hormones may increase blood calcium
levels, which can cause confusion, constipation, or muscle problems. These hormones might also
cause low blood glucose, breast enlargement, elevated red blood cells, and high cholesterol
levels. Manifesting these symptoms does not necessarily mean someone has liver cancer. In fact,
many of these symptoms are more likely to be resulted from other conditions. Still, if a person
has any of these symptoms, it’s important to have them checked by a doctor to narrow down the
root cause. Signs and symptoms of liver cancer often do not show up until the later stages of the
disease. However, sometimes they may show up sooner. Going to the doctor when these
symptoms first appear might allow the cancer to be diagnosed earlier. Hence, treatment is most
likely to be helpful."
1,104,1,104110,10,pTitle0104110,"Doctor could order lab tests for a number of reasons, from diagnosing liver cancer to determining
what might have been the underlying cause. Labs also inform a patient’s general health and how
well other organs are working, which also could influence treatments. All of these labs typically
follow a thorough physical exam and medical history. They help to differentiate various causes
of similar complaints. Alpha-fetoprotein (AFP) is a protein that can be found in high levels in
adults with liver disease, liver cancer, and pregnant women. As a result, high AFP levels aren’t
very specific in determining if a liver mass might be cancer. This test, however, could be useful
in people already diagnosed with liver cancer. The AFP level can help determine treatment
options. The test can also be used after treatment, to look for possible signs that the cancer is
recurring. Since the liver also synthesizes proteins that help blood clot, doctors will also order
clotting tests to measure risk of bleeding. In a similar vein, liver function test (LFT) measures
various enzymes to assess the condition of the liver before starting treatment. The complete
blood count (CBC) measures blood cells and platelets, which help infer how the bone marrows
are functioning. A single lab value is seldom informative in isolation. Accounting for different
lab values can paint a fuller picture of the patient’s sickness."
1,104,1,104111,11,pTitle0104111,"Liver cancer survivors can be affected by a number of health problems. One of the major
concern is facing cancer again. Cancer that comes back after treatment is called a recurrence. But
some cancer survivors develop a new, unrelated cancer later. This is called a second cancer.
Unfortunately, being treated for liver cancer doesn’t mean a patient can’t get another cancer.
People who have had liver cancer can still get the same types of cancers that other people get. In
fact, they might be at higher risk for certain types of cancer. The little information that is known
shows that there is an increased risk to develop cancer in the kidneys, ovaries, oral cavity, and
thyroid. After completing treatment, patients should still check-in with doctor regularly and
report any new problems. New problems could be due to the original cancer spreading or
recurring, or by a new disease or second cancer. Liver cancer survivors should also follow the
American Cancer Society guidelines for the early detection of cancer, such as those for
colorectal, breast, cervical, and prostate cancer. Screening tests can find some cancers early,
when they are likely to be treated more successfully. For people who have had liver cancer, most
experts don’t recommend any additional testing to look for second cancers unless they have
symptoms or if you or your family have an inherited disease."
1,104,2,104201,01,pTitle0104201,"A cancer in the liver can be primary or secondary. A primary liver cancer is a cancer that starts in
the liver, while a secondary cancer is spread to the liver from other sites. Doctors make
the diagnosis with a combination of imaging test and biopsy, where they use a needle to remove
some liver tissues. They may also detect specific markers in the bloodstream. The liver has many
important functions to sustain life, such as breaking down and storing nutrients absorbed from
the intestine. Since tumors can impair normal liver functions, they must be destroyed or removed
before cancerous cells affect nearby lymph nodes and blood vessels. Some liver cancers are
potentially resectable. Usually, resectable cancer is found in early stage and the rest of the liver is
healthy. Liver transplant may also be recommended if the tumor is hard to remove. However,
candidates for liver transplant might have to wait a long time for a liver to become available.
When the cancers are widespread, they cannot be treated with surgery. These more advanced
cases are unresectable and require alternative treatments. Patients may receive drug therapy to
keep the cancer under control, such as immunotherapy and chemotherapy. These therapies may
not cure the patient completely, and they often have significant side effects."
1,104,2,104202,02,pTitle0104202,"Doctors use a practical system to determine treatment options for liver cancers. Some tumors are
categorized as resectable or transplantable. Others are unresectable, inoperable, or advanced. In
resectable cases, the cancer is a local tumor and the rest of the liver is healthy. Factors that may
influence the surgery outcome are the tumor size and if nearby blood vessels are affected. Liver
transplant may also be an option if the tumor is in a part of the liver that makes it hard to remove.
It can be appropriate for patients with cirrhosis and not enough amount of liver function left to
sustain life. Candidates for liver transplant may have a long waitlist for a donor liver to become
available. While they are waiting, they are often given other treatments to keep the cancer under
control. Unresectable cancers include cancers that haven’t yet spread to lymph nodes or distant
sites, but can’t be removed safely. Main treatment options for these can involve drug therapy or
techniques that destroy liver tumors without removing them, such as ablation. Some inoperable
cancers are small enough and in the right place to be removed by surgery, but the patient isn’t
healthy enough for the operation. Advanced liver cancer has spread either to the lymph nodes or
to other organs. Because these cancers are widespread, they require more aggressive treatments."
1,104,2,104203,03,pTitle0104203,"The best option to cure liver cancer is with either surgical resection or a liver transplant. If all
cancer in the liver is completely removed, the patient will have the best outlook. Partial
hepatectomy is surgical method to remove part of the liver. Only people with good liver function
who are healthy enough for surgery and who have a single local tumor can have this operation.
Imaging tests are done first to see if the cancer can be removed completely. Most patients with
liver cancer in the United States also have cirrhosis. People with cirrhosis are typically eligible
for surgery if there is only one tumor that has not grown into blood vessels. They will still need a
reasonable amount of normal liver function left once the tumor is removed. Liver resection is a
major operation that should only be done by skilled surgeons with experienced techniques.
Preoperative planning may be guided with ultrasound or CT scan. Some likely risks are bleeding,
infection, and blood clots. When it is available, liver transplants can be a good option for those
with unresectable tumors. In general, a transplant is used to treat patients with small tumors that
have not grown into nearby blood vessels. With a transplant, not only is the risk of a second new
liver cancer greatly reduced, but the new liver will function normally."
1,104,2,104204,04,pTitle0104204,"Ablation is treatment that destroys liver tumors without removing them. These techniques can be
used in patients with a few small tumors and when surgery is not a good option. They are less
likely to cure the cancer than surgery, but they can still be very helpful for some people, such as
patients waiting for a liver transplant. Ablation is best used for tumors no larger than 3 cm.
Because ablation often destroys some of the normal tissue around the tumor, it might not be a
good choice for treating tumors near major blood vessels or bile ducts. Often, ablation can be
done without surgery by inserting a needle or probe into the tumor through the skin. Patients are
under general anesthesia or sedation to ensure safety and comfort. The needle or probe is guided
into place with ultrasound or CT scan. Radiofrequency ablation is one of the most common
methods for small tumors. It uses high-energy radio waves. The doctor inserts a thin, needle-like
probe into the tumor through the skin. A high-frequency current is then passed through the tip of
the probe, which heats the tumor and destroys the cancer cells. Other techniques involve using
microwave to heat and destroy the tumor, or by freezing it using a thin metal probe. Possible side
effects after ablation therapy include abdominal pain, infection in the liver, fever and abnormal
liver tests."
1,104,2,104205,05,pTitle0104205,"Embolization is a procedure that injects substances directly into an artery in the liver to reduce
the blood flow to a tumor in the liver. The liver is unique in that it has 2 blood supplies. Most
normal liver cells are fed by the portal vein. However, a cancer in the liver is mainly fed by the
hepatic artery. Blocking the part of the hepatic artery that feeds the tumor helps destroy the
cancer cells. It leaves most of the healthy liver cells unharmed because they get their blood
supply from the portal vein. Embolization is an option for some patients with tumors that cannot
be removed by surgery. It can be used for people with tumors that are too large for ablation
(usually larger than 5 cm) but adequate liver function. It can also be used with ablation.
Embolization can reduce blood supply to the normal liver tissue. Therefore, it may not be a good
option for patients with diseases such as hepatitis or cirrhosis. There are several techniques for
embolization, but it isn’t clear which type of has a better long-term outcome. Drug for local
anesthesia will be injected, and the doctor will thread a catheter through the artery that supplies
the blood to the liver. Possible side effects after embolization therapy include abdominal pain,
infection in the liver, fever and blood clots in the main vessels."
1,104,2,104206,06,pTitle0104206,"There are several techniques for embolization, but it isn’t clear which type of has a better long-
term patient outcome for liver cancer. During trans-arterial embolization, a catheter (a thin, long
tube) inserts into an artery in the inner thigh through a small cut. The doctor will then thread the
catheter into the hepatic artery in the liver. A dye is usually injected into the blood vessels to
help the doctor watch the path of the catheter. Once the catheter is in place, small particles are
injected into the artery to plug it up, reducing the blood supply to the cancer. This procedure can
be combined with chemotherapy (chemo). Most often, this is done by giving chemo through the
catheter directly into the artery. Blocking the artery allows the chemo to stay close to the tumor.
This method is used for large liver cancers that cannot be treated with surgery or ablation.
Another treatment option combines embolization with radiation therapy. This is done by
injecting small beads that have radioactive substances into the hepatic artery to destroy tumor
cells. Once infused, the beads spread in the blood vessels near the tumor. They give off small
amounts of radiation to the tumor site for several days. The radiation travels a very short
distance, so its effects are limited only to the tumor.
"
1,104,2,104207,07,pTitle0104207,"Radiation therapy uses high-energy or small particles to destroy cancer cells. It may not be a
good option for some patients whose liver has been damaged by diseases such as cirrhosis.
Radiation can be helpful in treating large liver tumors that cannot be treated with surgery or
ablation. Most often, these patients' cancers have also spread through blood vessels to distant
body sites. There are several techniques, one of which is called external beam radiation therapy.
During the procedure, the doctor focuses radiation from outside the body on the cancer. Most
often, this treatment uses small doses given 5 days a week for several weeks. There are also
newer techniques that help doctors target liver tumors while reducing the damage to nearby
healthy tissues. Another option combines embolization with radiation therapy. This is done by
injecting small beads that have radioactive substances into the hepatic artery to destroy tumor
cells. The radiation travels a very short distance, so its effects are limited only to the tumor. A
common side effect of these therapies may be skin changes in areas getting treated. Others
include diarrhea, fatigue, loss of appetite, nausea and vomiting. These side effects usually don’t
last long and go away after treatment is finished"
1,104,2,104208,08,pTitle0104208,"Chemotherapy (chemo) is treatment with drugs to destroy cancer cells. Chemo may be an option
for people with large liver tumors that cannot be treated with surgery or ablation. Unfortunately,
most chemo drugs do not have great effects on liver cancer based on long-term patient outcome.
Recent studies have shown that a combination of drugs may be more helpful than using just a
single chemo drug. But even these combinations of drugs shrink only a small number of tumors,
and the responses often do not last long. Patients can get chemotherapy in different ways, but
they often come with side effects. These side effects usually don’t last long and go away after
treatment is finished. They also depend on the type and dose of drugs, as well as how long they
are given. Common side effects include diarrhea, fatigue, loss of appetite, nausea and vomiting.
Others may be hair loss, increased chance of infections, and easy bruising or bleeding. Many of
these occur because chemo drugs not only damage abnormal tumor cells, but also normal cell
types that divide quickly, such as those found in bone marrow. There are several techniques to
perform chemotherapy. Systemic therapy can spread through blood vessels to reach distant body
sites. Regional therapy focuses the chemo on liver tumors while reducing the damage to healthy
tissues."
